"
                    Code
                ","
                    Title
                ","
                    Term
                ","
                    Career
                ","
                    Units
                ","
                    Delivery
                "
BUSN8013,Seminar in Research Method in Commerce,"Second Semester, 2018",Postgraduate,6,In Person
MKTG7023,Services Marketing,"Second Semester, 2018",Postgraduate,6,In Person
HIST8016,Settler Societies and Indigenous Encounters,"Second Semester, 2018",Postgraduate,6,In Person
ARTS8102,Situating the Thesis (TPR),"Second Semester, 2018",Postgraduate,6,In Person
LAWS8658,Skilled and Business Migration,"Second Semester, 2018",Postgraduate,6,Online
POPH8108,Social Determinants of Health,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8028,Social Impact Assessment: Theory and Methods,"Second Semester, 2018",Postgraduate,6,In Person
ANTH8008,Social Impact Assessment: Theory and Methods (Advanced),"Second Semester, 2018",Postgraduate,12,In Person
DEMO8082,Social Research Practice,"Second Semester, 2018",Postgraduate,6,In Person
ENVS6013,Society and Environmental Change,"Second Semester, 2018",Postgraduate,6,In Person
COMP6442,Software Construction,"Second Semester, 2018",Postgraduate,6,In Person
COMP6120,Software Engineering,"Second Semester, 2018",Postgraduate,6,In Person
COMP7500,Software Security,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6525,Solar Thermal Technologies,"Second Semester, 2018",Postgraduate,6,In Person
LING6010,Sounds of the World's Languages: Phonetics and Phonology,"Second Semester, 2018",Postgraduate,6,In Person
SCOM6015,Speaking of Science,"Second Semester, 2018",Postgraduate,6,In Person
MMIB8003,Special Research Topic 1,"Second Semester, 2018",Postgraduate,6,In Person
MMIB8004,Special Research Topic 2,"Second Semester, 2018",Postgraduate,12,In Person
MATH6209,Special Topic in Mathematical Sciences,"Second Semester, 2018",Postgraduate,6,In Person
MEAS8105,Special Topic in Middle Eastern and Central Asian Studies,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8004,Special Topic in Social Research,"Second Semester, 2018",Postgraduate,6,In Person
ECON8112,Special Topics  in Macroeconomics,"Second Semester, 2018",Postgraduate,6,In Person
FINM8002,Special Topics - Finance (Corporate and Behavioural Finance),"Second Semester, 2018",Postgraduate,6,In Person
ENGN6521,Special Topics In  Engineering II,"Second Semester, 2018",Postgraduate,6,In Person
POLS8041,Special Topics In Comparative Politics,"Second Semester, 2018",Postgraduate,6,In Person
ACST8051,Special Topics in Actuarial Studies 1,"Second Semester, 2018",Postgraduate,6,In Person
ACST8052,Special Topics in Actuarial Studies 2,"Second Semester, 2018",Postgraduate,6,In Person
STAT8024,Special Topics in Applied Statistics 1,"Second Semester, 2018",Postgraduate,6,In Person
STAT8025,Special Topics in Applied Statistics 2,"Second Semester, 2018",Postgraduate,6,In Person
ARAB6508,Special Topics in Arabic,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8010,Special Topics in Commerce,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8101,Special Topics in Commerce,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8102,Special Topics in Commerce,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8103,Special Topics in Commerce,"Second Semester, 2018",Postgraduate,6,In Person
COMP6470,Special Topics in Computing,"Second Semester, 2018",Postgraduate,6,In Person
DIPL8012,Special Topics in Diplomacy,"Second Semester, 2018",Postgraduate,6,In Person
EMSC8014,Special Topics in Earth Science,"Second Semester, 2018",Postgraduate,6,In Person
EMET8020,Special Topics in Econometrics,"Second Semester, 2018",Postgraduate,6,In Person
ECON8099,Special Topics in Economic Dynamics,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6520,Special Topics in Engineering I,"Second Semester, 2018",Postgraduate,6,In Person
EMDV8041,Special Topics in Environmental Management and Development,"Second Semester, 2018",Postgraduate,6,In Person
INTR8018,Special Topics in International Relations,"Second Semester, 2018",Postgraduate,6,In Person
LING6525,Special Topics in Linguistics,"Second Semester, 2018",Postgraduate,6,In Person
ECON8110,Special Topics in Microeconomics,"Second Semester, 2018",Postgraduate,6,In Person
ANTH6004,Spirit Rising: Religious Resurgence in its Local Context,"Second Semester, 2018",Postgraduate,6,In Person
EMDV8101,"State, Society and Natural Resources","Second Semester, 2018",Postgraduate,6,In Person
NSPO8021,Statecraft and National Security in Cyberspace,"Second Semester, 2018",Postgraduate,6,In Person
MGMT8022,Strategic Management,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8323,Strategic Negotiation Skills,"Second Semester, 2018",Postgraduate,6,Online
STST7003,Strategic Studies Internship,"Second Semester, 2018",Postgraduate,6,In Person
STST7001,Strategic Studies Sub-thesis - Full-time,"Second Semester, 2018",Postgraduate,24,In Person
STST7002,Strategic Studies Sub-thesis - Part-time,"Second Semester, 2018",Postgraduate,12,In Person
COMP6710,Structured Programming,"Second Semester, 2018",Postgraduate,6,In Person
DART8118,Studio Practice: Extended Research Project (Digital Industry) 18,"Second Semester, 2018",Postgraduate,18,In Person
DART8117,Studio Practice: Major Research Project (Digital Industry) 12,"Second Semester, 2018",Postgraduate,12,In Person
DART8116,Studio Practice: Research Project (Digital Industry) 6,"Second Semester, 2018",Postgraduate,6,In Person
STST7005F,Sub-Thesis in Military and Defence Studies,"Second Semester, 2018",Postgraduate,12,In Person
STST7005P,Sub-Thesis in Military and Defence Studies,"Second Semester, 2018",Postgraduate,12,In Person
ARCH8029,Supervised Project in Archaeological Science,"Second Semester, 2018",Postgraduate,12,In Person
ASIA8512,Supervised Project in Asia-Pacific Studies,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8002,Survey Data Analysis,"Second Semester, 2018",Postgraduate,6,In Person
BUSN7017,"Sustainability and Corporate Social Responsibility, Accountability and Reporting","Second Semester, 2018",Postgraduate,6,In Person
ENVS6108,Sustainable Development,"Second Semester, 2018",Postgraduate,6,In Person
ENVS6005,Sustainable Urban Systems,"Second Semester, 2018",Postgraduate,6,In Person
LING6026,Syntactic Theory,"Second Semester, 2018",Postgraduate,6,In Person
COMP6353,Systems Engineering for Software Engineers,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8120,Systems Modelling,"Second Semester, 2018",Postgraduate,6,In Person
NEUR6102,Systems Neuroscience,"Second Semester, 2018",Postgraduate,6,In Person
COMP6310,"Systems, Networks and Concurrency","Second Semester, 2018",Postgraduate,6,In Person
BUSN8016,Taxation Concepts and Issues,"Second Semester, 2018",Postgraduate,6,In Person
BUSN7021,Taxation Law,"Second Semester, 2018",Postgraduate,6,In Person
LING6013,Teaching Languages,"Second Semester, 2018",Postgraduate,6,In Person
MGMT7020,Technology and Project Management,"Second Semester, 2018",Postgraduate,6,In Person
NSPO8025,Terrorism and National Security,"Second Semester, 2018",Postgraduate,6,In Person
TETM6003,Tetum 2,"Second Semester, 2018",Postgraduate,6,Online
TETM6105,Tetum 4,"Second Semester, 2018",Postgraduate,6,Online
THAI6103,Thai 2,"Second Semester, 2018",Postgraduate,6,Online
THAI6003,Thai 4,"Second Semester, 2018",Postgraduate,6,In Person
THAI6008,Thai 6,"Second Semester, 2018",Postgraduate,6,In Person
ARCH6050,The Archaeology of South East Asia,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8081,The Economics of Incentives and Institutions,"Second Semester, 2018",Postgraduate,6,In Person
ECON8091,"The Economy, Politics and the State","Second Semester, 2018",Postgraduate,6,In Person
INTR8046,The Evolution of the International System,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8659,The Family in Australian Migration Law,"Second Semester, 2018",Postgraduate,6,Online
CHMD8020,The Future of Food and Human Health,"Second Semester, 2018",Postgraduate,6,Online
POGO8213,The Global Trading System,"Second Semester, 2018",Postgraduate,6,In Person
ARCH6006,The History of Archaeology: Discovering the Past,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6006,The Making of Modern Korea,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6271,The Making of South Asia,"Second Semester, 2018",Postgraduate,6,In Person
POGO8402,The Political and Institutional Architecture of Public Policy,"Second Semester, 2018",Postgraduate,6,In Person
POLS6100,The Politics of Empire,"Second Semester, 2018",Postgraduate,6,In Person
STST8052,The Resort to Force: Understanding Military Power,"Second Semester, 2018",Postgraduate,6,In Person
MUSI8001,The Scholar Musician 2,"Second Semester, 2018",Postgraduate,6,In Person
SPAN6518,The Sounds of Spanish,"Second Semester, 2018",Postgraduate,6,In Person
LING6020,The Structure of English,"Second Semester, 2018",Postgraduate,6,In Person
FREN6515,The sounds of French: phonetics and pronunciation,"Second Semester, 2018",Postgraduate,6,In Person
MATH6202,Theory of Partial Differential Equations,"Second Semester, 2018",Postgraduate,6,In Person
THES8100,Thesis,"Second Semester, 2018",Postgraduate,6,In Person
INTR8038,Thesis,"Second Semester, 2018",Postgraduate,24,In Person
THES8103,Thesis,"Second Semester, 2018",Postgraduate,6,In Person
THES8105,Thesis,"Second Semester, 2018",Postgraduate,6,In Person
THES8102,Thesis,"Second Semester, 2018",Postgraduate,6,In Person
THES8113,Thesis (Online),"Second Semester, 2018",Postgraduate,6,Online
INTR8039,Thesis (Part Time),"Second Semester, 2018",Postgraduate,12,In Person
SOCY6045,Third World Development,"Second Semester, 2018",Postgraduate,6,In Person
MGMT7060,Thought Leadership in Organisations,"Second Semester, 2018",Postgraduate,6,In Person
TIBN6003,Tibetan 2,"Second Semester, 2018",Postgraduate,6,Online
MATH6200,Topics in Algebra and Topology,"Second Semester, 2018",Postgraduate,6,In Person
ENVS8048,Topics in Environment & Society,"Second Semester, 2018",Postgraduate,6,In Person
ECON8076,Topics in Game Theory,"Second Semester, 2018",Postgraduate,6,In Person
BIAN8002,Topics in Human Population Biology/Health,"Second Semester, 2018",Postgraduate,6,In Person
FINM8007,Topics in International Finance,"Second Semester, 2018",Postgraduate,6,In Person
IDEC8123,Topics in International and Development Economics,"Second Semester, 2018",Postgraduate,6,In Person
MATH6211,Topics in Mathematical Physics,"Second Semester, 2018",Postgraduate,6,In Person
ECON8021,Topics in Microeconomic Theory,"Second Semester, 2018",Postgraduate,6,In Person
NEUR8001,Topics in Neuroscience,"Second Semester, 2018",Postgraduate,6,In Person
MATH6207,Topics in Statistical Science,"Second Semester, 2018",Postgraduate,6,In Person
MATH6206,Topics in Stochastic Analysis,"Second Semester, 2018",Postgraduate,6,In Person
BIAN8011,Topics in hominid palaeobiology,"Second Semester, 2018",Postgraduate,6,In Person
LANG6016,Translation Project,"Second Semester, 2018",Postgraduate,6,In Person
LANG6001,Translation across Languages: The Translation of Literary Texts,"Second Semester, 2018",Postgraduate,6,In Person
ASIA6272,Truth and Falsity in Indian History and Politics,"Second Semester, 2018",Postgraduate,6,In Person
HIST6509,"Tudor-Stuart England c.1485-1714: Politics, Society, Culture","Second Semester, 2018",Postgraduate,6,In Person
MEAS6504,Turkish Politics and Foreign Policy,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6100,Typography: Textual use in Visual Arts,"Second Semester, 2018",Postgraduate,6,In Person
INTR8067,U.S. Security Policy in the Asia-Pacific,"Second Semester, 2018",Postgraduate,6,In Person
ENGN8832,Urban Energy and Energy Efficiency,"Second Semester, 2018",Postgraduate,6,In Person
SOCR8202,Using Data to Answer Policy Questions and Evaluate Policy,"Second Semester, 2018",Postgraduate,6,In Person
BIOL6111,Vertebrate Biology,"Second Semester, 2018",Postgraduate,6,In Person
ARTV6003,Video Art,"Second Semester, 2018",Postgraduate,6,In Person
VIET6103,Vietnamese 2,"Second Semester, 2018",Postgraduate,6,Online
VIET6003,Vietnamese 4,"Second Semester, 2018",Postgraduate,6,In Person
VIET6503,Vietnamese 6,"Second Semester, 2018",Postgraduate,6,In Person
VIET6015,Vietnamese-English Translation,"Second Semester, 2018",Postgraduate,6,In Person
POLS8043,Violence and Political Order,"Second Semester, 2018",Postgraduate,6,In Person
REGN8007,Violence in the Contemporary World,"Second Semester, 2018",Postgraduate,6,In Person
ENGN6536,Wireless Communications,"Second Semester, 2018",Postgraduate,6,In Person
PHYS6503,Work Experience in Photonics,"Second Semester, 2018",Postgraduate,6,In Person
PHYS8506,Work experience in Photonics,"Second Semester, 2018",Postgraduate,6,In Person
HIST6136,"World At War, 1939-1945","Second Semester, 2018",Postgraduate,6,In Person
INTR8036,World Politics,"Second Semester, 2018",Postgraduate,6,In Person
INTR8071,World Politics 12 Units,"Second Semester, 2018",Postgraduate,12,In Person
ASIA8038,Writing Ethnography in Asia and the Pacific,"Second Semester, 2018",Postgraduate,6,In Person
INTR8065,Writing International Relations,"Second Semester, 2018",Postgraduate,6,In Person
INTR8069,Writing International Relations 12 Units,"Second Semester, 2018",Postgraduate,12,In Person
MUSI6313,Writing about Music 2: Sources and Methods,"Second Semester, 2018",Postgraduate,6,In Person
HUMN8032,Writing for the Research Process,"Second Semester, 2018",Postgraduate,6,In Person
HUMN8026,Writing in the Public Sphere,"Second Semester, 2018",Postgraduate,6,In Person
HUMN8012,"Writing, World Histories and Lives: Research Project","Second Semester, 2018",Postgraduate,6,In Person
